College Code,College Name,Branch Code,Branch Name,Category,Cutoff Rank,Location
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),2AR,29130,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),2BG,36312,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),3AG,20212,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),3BG,20670,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),3BR,20890,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),GM,19780,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),GMK,29249,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),GMR,20840,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),SCG,71742,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),SCK,93956,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),SCR,78182,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),STG,71080,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,IE,InfoScience (Computer Science),STR,81613,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,1G,116111,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,1K,213541,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,1R,212797,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,2AG,96222,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,2AK,149216,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,2AR,134482,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,2BG,105282,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,3AG,71100,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,3BG,77870,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,GM,68495,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,GMK,135641,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,GMR,97762,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,SCG,156061,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,SCK,175934,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,SCR,165436,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,STG,153946,Mysuru
E071,Vidya Vardhaka College of Engineering  Mysuru,ME,Mechanical,STR,192315,Mysuru
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CA,"CS (AI Machine
Learning) (Computer Science)",2AG,94065,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CA,"CS (AI Machine
Learning) (Computer Science)",3BK,99160,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CA,"CS (AI Machine
Learning) (Computer Science)",GM,82598,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CA,"CS (AI Machine
Learning) (Computer Science)",SCG,180827,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CA,"CS (AI Machine
Learning) (Computer Science)",STG,146613,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CA,"CS (AI Machine
Learning) (Computer Science)",STR,253791,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CE,Civil,3AG,209666,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CE,Civil,GM,72446,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CE,Civil,SCG,167345,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),2AG,86681,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),2AR,111906,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),2BG,90860,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),3BG,79828,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),GM,67676,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),GMK,68619,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),GMR,91499,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),SCG,130260,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,CS,Computers (Computer Science),STG,118308,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EC,Electronics (Computer Science),1G,130854,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EC,Electronics (Computer Science),2AG,108233,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EC,Electronics (Computer Science),GM,102472,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EC,Electronics (Computer Science),GMR,108588,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EC,Electronics (Computer Science),SCG,159906,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EC,Electronics (Computer Science),SCR,250309,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EE,Electrical,2AG,144641,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EE,Electrical,2BG,166770,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EE,Electrical,GM,126680,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EE,Electrical,GMR,158689,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,EE,Electrical,SCG,185770,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,ME,Mechanical,3BG,229199,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,ME,Mechanical,GM,158830,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,ME,Mechanical,GMR,211523,Hospet
E076,Proudadevaraya Institute of Technology  Indiranagar Hospet Ballari DT,ME,Mechanical,SCG,257968,Hospet
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,1G,160594,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,2AG,174817,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,2AR,189253,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,2BG,164750,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,3AG,146315,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,3AK,180331,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,3BG,145989,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,3BR,181486,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,GM,135808,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,GMK,144054,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,GMR,171707,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,SCG,196842,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,SCR,225364,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CE,Civil,STG,193355,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),1G,35509,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),2AG,38039,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),2BG,37676,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),2BR,55908,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),3AG,31530,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),3AR,38059,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),3BG,31706,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),GM,31038,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),GMK,42149,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),GMR,32700,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),SCG,72350,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),SCK,77095,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,CS,Computers (Computer Science),STG,101064,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),1G,58069,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),2AG,63339,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),2AR,66828,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),2BG,80739,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),3AG,51346,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),3BG,54054,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),3BR,58124,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),GM,49722,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),GMK,52325,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),GMR,53333,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),SCG,113385,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),SCK,170001,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),SCR,117676,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EC,Electronics (Computer Science),STG,127955,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,1G,116623,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,2AG,95480,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,2AK,98514,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,2AR,108774,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,2BG,95246,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,3AG,78851,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,3BG,92800,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,GM,77404,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,GMK,89926,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,GMR,93494,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,SCG,160212,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,SCR,173258,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,STG,144614,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,EE,Electrical,STR,209583,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),1G,56834,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),1R,73328,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),2AG,50800,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),2AK,52052,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),2BG,47391,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),3AR,46304,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),3BG,45359,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),GM,44827,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),GMR,45853,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),SCG,102435,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),STG,118010,Mysuru
E077,Vidya Vikas Institute of Engineering and Technology  Mysuru,IE,InfoScience (Computer Science),STR,153928,Mysuru
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,1G,45876,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,2AG,48253,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,2AR,69689,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,2BG,40884,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,3BG,46005,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,GM,35853,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,GMK,67657,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,GMR,50299,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,SCG,85653,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,SCR,124472,Bangalore
E079,Acharya Institute of Technology  Bangalore,AE,AeronautEngg,STG,105610,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",1G,30560,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",2AG,26874,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",2AR,28105,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",2BG,28706,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",3AG,23839,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",3BG,24568,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",3BR,26756,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",GM,23263,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",GMK,30152,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",GMR,24896,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCG,74041,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCK,103179,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",SCR,78295,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",STG,70947,Bangalore
E079,Acharya Institute of Technology  Bangalore,AI,"Artificial
Intelligence (Computer Science)",STR,74670,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,1K,137137,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,2AG,60866,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,2AR,74328,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,2BG,64089,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,3AG,42811,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,3BG,48305,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,GM,41285,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,GMR,57862,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,SCG,116560,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,SCR,163072,Bangalore
E079,Acharya Institute of Technology  Bangalore,BT,Bio Technology,STG,90595,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,1G,149506,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,2AG,122772,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,2BG,143602,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,3AG,104338,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,3AR,128053,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,3BG,98634,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,GM,98075,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,GMK,101421,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,GMR,116586,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,SCG,143048,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,SCK,173999,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,SCR,198122,Bangalore
E079,Acharya Institute of Technology  Bangalore,CE,Civil,STG,137620,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),1G,24853,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),1R,27385,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),2AG,25546,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),2AK,27974,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),2AR,27355,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),2BG,27045,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),2BR,37434,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),3AG,20348,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),3BG,20279,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),3BK,26166,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),3BR,21587,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),GM,19886,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),GMK,24437,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),GMR,21294,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),SCG,66337,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),SCK,72938,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),SCR,70101,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),STG,59989,Bangalore
E079,Acharya Institute of Technology  Bangalore,CS,Computers (Computer Science),STR,61863,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",1G,26320,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",2AG,28554,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",2BG,36152,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",2BK,51198,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",2BR,37779,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",3AG,23958,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",3BG,24193,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",GM,23928,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",GMR,24593,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",SCG,79643,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",STG,72299,Bangalore
E079,Acharya Institute of Technology  Bangalore,DS,"Comp Sc Engg-
Data Sc (Computer Science)",STR,82656,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),1G,34779,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),2AG,31608,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),2AK,40472,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),2AR,32628,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),2BG,44718,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),3AG,28989,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),3AR,31301,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),3BG,30626,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),GM,28565,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),GMK,34320,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),GMR,30050,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),SCG,98917,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),SCR,111420,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),STG,81830,Bangalore
E079,Acharya Institute of Technology  Bangalore,EC,Electronics (Computer Science),STR,124089,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,1G,54964,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,2AG,55943,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,2AR,61517,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,2BG,76468,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,3AG,46199,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,3BG,47733,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,GM,44576,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,GMK,70881,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,GMR,45348,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,SCG,131594,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,SCR,142404,Bangalore
E079,Acharya Institute of Technology  Bangalore,EE,Electrical,STG,86783,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),1G,30378,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),1R,30494,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),2AG,29965,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),2AK,34679,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),2AR,33146,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),2BG,36325,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),2BR,63292,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),3AG,25811,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),3BG,25648,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),3BR,26007,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),GM,24922,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),GMK,31141,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),GMR,25619,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),SCG,96251,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),SCK,105223,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),SCR,110131,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),STG,87926,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),STK,95099,Bangalore
E079,Acharya Institute of Technology  Bangalore,IE,InfoScience (Computer Science),STR,97896,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,1G,104434,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,1R,158542,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,2AG,112450,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,3AG,88782,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,3AK,124652,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,3AR,120126,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,3BG,96147,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,GM,86289,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,GMR,103166,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,SCG,177558,Bangalore
E079,Acharya Institute of Technology  Bangalore,ME,Mechanical,STG,186240,Bangalore
E079,Acharya Institute of Technology  Bangalore,MT,Mechatronics (Computer Science),2AG,88421,Bangalore
E079,Acharya Institute of Technology  Bangalore,MT,Mechatronics (Computer Science),2AR,146132,Bangalore
E079,Acharya Institute of Technology  Bangalore,MT,Mechatronics (Computer Science),2BG,81603,Bangalore
E079,Acharya Institute of Technology  Bangalore,MT,Mechatronics (Computer Science),3AG,77746,Bangalore
